,subj,trial,choice,roi,rt,upleftval,uprightval,downleftval,downrightval,fixdur,fixnum,revfixnum
800,14,131,0,2,2868.7,270,250,105,234,346.13,2,5
801,14,131,0,3,2868.7,270,250,105,234,385.11,3,4
802,14,131,0,4,2868.7,270,250,105,234,243.1,4,3
803,14,131,0,2,2868.7,270,250,105,234,486.1,5,2
804,14,131,0,4,2868.7,270,250,105,234,643.2,6,1
811,14,133,1,1,3593.5,216,261,183,31,276.84,1,11
812,14,133,1,2,3593.5,216,261,183,31,179.97,2,10
813,14,133,1,3,3593.5,216,261,183,31,550.08,3,9
814,14,133,1,1,3593.5,216,261,183,31,462,4,8
815,14,133,1,2,3593.5,216,261,183,31,316,5,7
816,14,133,1,4,3593.5,216,261,183,31,241.3,6,6
817,14,133,1,2,3593.5,216,261,183,31,235,7,5
818,14,133,1,1,3593.5,216,261,183,31,205,8,4
819,14,133,1,2,3593.5,216,261,183,31,173,9,3
820,14,133,1,4,3593.5,216,261,183,31,337.9,10,2
821,14,133,1,3,3593.5,216,261,183,31,137,11,1
830,14,135,0,1,2221,230,213,41,193,196.8,1,6
831,14,135,0,2,2221,230,213,41,193,466.02,2,5
832,14,135,0,4,2221,230,213,41,193,231.17,3,4
833,14,135,0,3,2221,230,213,41,193,295.1,4,3
834,14,135,0,4,2221,230,213,41,193,342,5,2
835,14,135,0,2,2221,230,213,41,193,360,6,1
856,14,140,1,1,1982.5,200,279,197,31,930.43,1,4
857,14,140,1,3,1982.5,200,279,197,31,444.1,2,3
858,14,140,1,2,1982.5,200,279,197,31,293.1,3,2
859,14,140,1,4,1982.5,200,279,197,31,24.8,4,1
885,14,146,0,1,1927.2,200,167,62,143,303.12,1,4
886,14,146,0,3,1927.2,200,167,62,143,418,2,3
887,14,146,0,4,1927.2,200,167,62,143,284,3,2
888,14,146,0,2,1927.2,200,167,62,143,468.5,4,1
889,14,147,0,1,1586.2,280,250,49,212,373.05,1,4
890,14,147,0,3,1586.2,280,250,49,212,292.97,2,3
891,14,147,0,4,1586.2,280,250,49,212,298.16,3,2
892,14,147,0,2,1586.2,280,250,49,212,317.5,4,1
893,14,148,0,1,1624.7,250,193,51,168,430,1,5
894,14,148,0,2,1624.7,250,193,51,168,183.06,2,4
895,14,148,0,3,1624.7,250,193,51,168,229.94,3,3
896,14,148,0,4,1624.7,250,193,51,168,195.6,4,2
897,14,148,0,2,1624.7,250,193,51,168,301.6,5,1
915,14,152,1,1,2218.3,205,150,38,145,317.86,1,8
916,14,152,1,3,2218.3,205,150,38,145,194.84,2,7
917,14,152,1,4,2218.3,205,150,38,145,176.02,3,6
918,14,152,1,2,2218.3,205,150,38,145,399.11,4,5
919,14,152,1,4,2218.3,205,150,38,145,213.8,5,4
920,14,152,1,1,2218.3,205,150,38,145,303.9,6,3
921,14,152,1,3,2218.3,205,150,38,145,264.9,7,2
922,14,152,1,1,2218.3,205,150,38,145,23.3,8,1
927,14,154,0,2,1757,254,211,80,199,216.88,1,5
928,14,154,0,1,1757,254,211,80,199,272.01,2,4
929,14,154,0,3,1757,254,211,80,199,232.02,3,3
930,14,154,0,4,1757,254,211,80,199,295.2,4,2
931,14,154,0,2,1757,254,211,80,199,424.3,5,1
950,14,159,1,1,2804,260,289,186,33,412.94,1,7
951,14,159,1,3,2804,260,289,186,33,507.14,2,6
952,14,159,1,1,2804,260,289,186,33,240.9,3,5
953,14,159,1,2,2804,260,289,186,33,530.2,4,4
954,14,159,1,4,2804,260,289,186,33,403.3,5,3
955,14,159,1,3,2804,260,289,186,33,188,6,2
956,14,159,1,1,2804,260,289,186,33,90.5,7,1
980,14,165,0,1,1727.5,280,240,24,209,198.19,1,4
981,14,165,0,2,1727.5,280,240,24,209,392.8,2,3
982,14,165,0,4,1727.5,280,240,24,209,607.1,3,2
983,14,165,0,2,1727.5,280,240,24,209,241,4,1
1010,14,170,0,2,1838.1,250,220,20,202,436.93,1,5
1011,14,170,0,1,1838.1,250,220,20,202,265.95,2,4
1012,14,170,0,3,1838.1,250,220,20,202,236.93,3,3
1013,14,170,0,4,1838.1,250,220,20,202,395,4,2
1014,14,170,0,2,1838.1,250,220,20,202,188.7,5,1
1022,14,172,1,2,2719.2,236,271,167,58,413.93,1,6
1023,14,172,1,4,2719.2,236,271,167,58,346.91,2,5
1024,14,172,1,2,2719.2,236,271,167,58,415.2,3,4
1025,14,172,1,1,2719.2,236,271,167,58,428,4,3
1026,14,172,1,3,2719.2,236,271,167,58,528,5,2
1027,14,172,1,1,2719.2,236,271,167,58,262.1,6,1
1028,14,173,0,1,2392.4,284,250,50,240,282.84,1,6
1029,14,173,0,2,2392.4,284,250,50,240,272.08,2,5
1030,14,173,0,1,2392.4,284,250,50,240,370.1,3,4
1031,14,173,0,3,2392.4,284,250,50,240,278.9,4,3
1032,14,173,0,4,2392.4,284,250,50,240,229,5,2
1033,14,173,0,2,2392.4,284,250,50,240,375.8,6,1
1043,14,175,0,2,1630.7,200,185,40,180,226.37,1,3
1044,14,175,0,4,1630.7,200,185,40,180,498.23,2,2
1045,14,175,0,3,1630.7,200,185,40,180,306.8,3,1
1049,14,177,0,1,1146.2,277,264,30,136,280.94,1,4
1050,14,177,0,2,1146.2,277,264,30,136,240.94,2,3
1051,14,177,0,4,1146.2,277,264,30,136,265.12,3,2
1052,14,177,0,2,1146.2,277,264,30,136,50,4,1
1053,14,178,1,1,5544,246,289,188,116,292.91,1,12
1054,14,178,1,2,5544,246,289,188,116,550.48,2,11
1055,14,178,1,4,5544,246,289,188,116,234,3,10
1056,14,178,1,2,5544,246,289,188,116,274.6,4,9
1057,14,178,1,1,5544,246,289,188,116,380,5,8
1058,14,178,1,3,5544,246,289,188,116,550.1,6,7
1059,14,178,1,4,5544,246,289,188,116,574.2,7,6
1060,14,178,1,2,5544,246,289,188,116,657.1,8,5
1061,14,178,1,4,5544,246,289,188,116,304.1,9,4
1062,14,178,1,3,5544,246,289,188,116,301,10,3
1063,14,178,1,1,5544,246,289,188,116,517,11,2
1064,14,178,1,3,5544,246,289,188,116,205.8,12,1
1065,14,179,0,1,1279.5,291,203,50,174,377.94,1,4
1066,14,179,0,3,1279.5,291,203,50,174,229.88,2,3
1067,14,179,0,4,1279.5,291,203,50,174,183.05,3,2
1068,14,179,0,2,1279.5,291,203,50,174,155.8,4,1
1103,14,186,0,1,1517,287,232,20,214,449.17,1,3
1104,14,186,0,3,1517,287,232,20,214,293.04,2,2
1105,14,186,0,2,1517,287,232,20,214,304,3,1
1114,14,189,1,1,1685,262,290,258,111,244.89,1,6
1115,14,189,1,2,1685,262,290,258,111,251.95,2,5
1116,14,189,1,3,1685,262,290,258,111,194.92,3,4
1117,14,189,1,4,1685,262,290,258,111,323,4,3
1118,14,189,1,3,1685,262,290,258,111,164,5,2
1119,14,189,1,1,1685,262,290,258,111,149.4,6,1
1141,14,193,0,1,2572,267,200,30,154,543.05,1,6
1142,14,193,0,3,2572,267,200,30,154,237.04,2,5
1143,14,193,0,4,2572,267,200,30,154,285,3,4
1144,14,193,0,2,2572,267,200,30,154,679,4,3
1145,14,193,0,4,2572,267,200,30,154,420.6,5,2
1146,14,193,0,2,2572,267,200,30,154,57.5,6,1
1152,14,195,0,1,2544.8,281,250,62,171,951.74,1,4
1153,14,195,0,3,2544.8,281,250,62,171,626.2,2,3
1154,14,195,0,4,2544.8,281,250,62,171,218,3,2
1155,14,195,0,2,2544.8,281,250,62,171,435.5,4,1
1156,14,196,1,1,1798.8,194,292,193,32,336.97,1,5
1157,14,196,1,2,1798.8,194,292,193,32,413.2,2,4
1158,14,196,1,4,1798.8,194,292,193,32,169.9,3,3
1159,14,196,1,3,1798.8,194,292,193,32,201.7,4,2
1160,14,196,1,1,1798.8,194,292,193,32,260.3,5,1
1161,14,197,0,1,5537.4,235,200,50,155,200.87,1,11
1162,14,197,0,2,5537.4,235,200,50,155,315.08,2,10
1163,14,197,0,4,5537.4,235,200,50,155,553.02,3,9
1164,14,197,0,2,5537.4,235,200,50,155,272.8,4,8
1165,14,197,0,1,5537.4,235,200,50,155,817,5,7
1166,14,197,0,3,5537.4,235,200,50,155,344.1,6,6
1167,14,197,0,4,5537.4,235,200,50,155,1161.1,7,5
1168,14,197,0,2,5537.4,235,200,50,155,507.1,8,4
1169,14,197,0,1,5537.4,235,200,50,155,286.1,9,3
1170,14,197,0,3,5537.4,235,200,50,155,338.3,10,2
1171,14,197,0,4,5537.4,235,200,50,155,284.2,11,1
601,15,9,1,1,2865.8,272,186,12,153,250.92,1,9
61,15,9,1,2,2865.8,272,186,12,153,224.2,2,8
621,15,9,1,4,2865.8,272,186,12,153,240.8,3,7
639,15,9,1,2,2865.8,272,186,12,153,257.1,4,6
641,15,9,1,1,2865.8,272,186,12,153,404.2,5,5
651,15,9,1,2,2865.8,272,186,12,153,250.3,6,4
661,15,9,1,4,2865.8,272,186,12,153,244.9,7,3
6710,15,9,1,3,2865.8,272,186,12,153,212,8,2
681,15,9,1,1,2865.8,272,186,12,153,47.8,9,1
6910,15,10,0,1,4721.2,230,213,41,193,198.73,1,14
701,15,10,0,2,4721.2,230,213,41,193,372.93,2,13
71,15,10,0,1,4721.2,230,213,41,193,213.08,3,12
72,15,10,0,2,4721.2,230,213,41,193,455.2,4,11
73,15,10,0,1,4721.2,230,213,41,193,265.1,5,10
74,15,10,0,3,4721.2,230,213,41,193,138.1,6,9
75,15,10,0,4,4721.2,230,213,41,193,288.2,7,8
768,15,10,0,2,4721.2,230,213,41,193,202.1,8,7
771,15,10,0,1,4721.2,230,213,41,193,388,9,6
783,15,10,0,2,4721.2,230,213,41,193,306.1,10,5
794,15,10,0,4,4721.2,230,213,41,193,255,11,4
805,15,10,0,1,4721.2,230,213,41,193,173.1,12,3
8110,15,10,0,2,4721.2,230,213,41,193,193,13,2
82,15,10,0,4,4721.2,230,213,41,193,292,14,1
92,15,12,1,1,12727.6,281,241,22,220,172.87,1,25
93,15,12,1,2,12727.6,281,241,22,220,359.03,2,24
94,15,12,1,4,12727.6,281,241,22,220,240.7,3,23
95,15,12,1,2,12727.6,281,241,22,220,248,4,22
96,15,12,1,1,12727.6,281,241,22,220,371,5,21
97,15,12,1,2,12727.6,281,241,22,220,329.9,6,20
98,15,12,1,4,12727.6,281,241,22,220,190.5,7,19
99,15,12,1,3,12727.6,281,241,22,220,549.7,8,18
100,15,12,1,1,12727.6,281,241,22,220,261.8,9,17
101,15,12,1,4,12727.6,281,241,22,220,418.2,10,16
102,15,12,1,2,12727.6,281,241,22,220,958.1,11,15
103,15,12,1,1,12727.6,281,241,22,220,474.4,12,14
1041,15,12,1,3,12727.6,281,241,22,220,228.8,13,13
10510,15,12,1,4,12727.6,281,241,22,220,343,14,12
10610,15,12,1,2,12727.6,281,241,22,220,345.9,15,11
1071,15,12,1,4,12727.6,281,241,22,220,336.1,16,10
1081,15,12,1,3,12727.6,281,241,22,220,281.4,17,9
1094,15,12,1,4,12727.6,281,241,22,220,632,18,8
1108,15,12,1,1,12727.6,281,241,22,220,563,19,7
111,15,12,1,3,12727.6,281,241,22,220,509,20,6
112,15,12,1,4,12727.6,281,241,22,220,812.8,21,5
113,15,12,1,1,12727.6,281,241,22,220,946.2,22,4
114,15,12,1,2,12727.6,281,241,22,220,837,23,3
115,15,12,1,3,12727.6,281,241,22,220,194,24,2
116,15,12,1,1,12727.6,281,241,22,220,230.5,25,1
125,15,14,1,1,1710.7,259,230,54,199,167.98,1,5
126,15,14,1,2,1710.7,259,230,54,199,418,2,4
127,15,14,1,1,1710.7,259,230,54,199,231.06,3,3
128,15,14,1,3,1710.7,259,230,54,199,185.9,4,2
129,15,14,1,4,1710.7,259,230,54,199,310.9,5,1
1301,15,15,1,1,2402.1,252,241,97,180,192.02,1,8
1311,15,15,1,2,2402.1,252,241,97,180,247.05,2,7
1321,15,15,1,1,2402.1,252,241,97,180,389.07,3,6
1331,15,15,1,2,2402.1,252,241,97,180,350.1,4,5
1341,15,15,1,4,2402.1,252,241,97,180,216.8,5,4
1351,15,15,1,3,2402.1,252,241,97,180,219,6,3
1361,15,15,1,4,2402.1,252,241,97,180,190,7,2
137,15,15,1,1,2402.1,252,241,97,180,211.7,8,1
138,15,16,0,1,1977.4,207,271,187,5,175.82,1,6
139,15,16,0,2,1977.4,207,271,187,5,262.12,2,5
140,15,16,0,4,1977.4,207,271,187,5,209.21,3,4
141,15,16,0,3,1977.4,207,271,187,5,395.89,4,3
142,15,16,0,1,1977.4,207,271,187,5,207,5,2
143,15,16,0,2,1977.4,207,271,187,5,413.5,6,1
1441,15,17,0,1,2175.6,167,200,143,62,180.89,1,7
1454,15,17,0,2,2175.6,167,200,143,62,308.9,2,6
1462,15,17,0,1,2175.6,167,200,143,62,486.05,3,5
14710,15,17,0,2,2175.6,167,200,143,62,313,4,4
14810,15,17,0,4,2175.6,167,200,143,62,191.1,5,3
14910,15,17,0,3,2175.6,167,200,143,62,263.9,6,2
1509,15,17,0,2,2175.6,167,200,143,62,73.5,7,1
1591,15,19,0,1,1663,200,279,197,31,151.86,1,6
1601,15,19,0,2,1663,200,279,197,31,328.93,2,5
1611,15,19,0,4,1663,200,279,197,31,122.08,3,4
1621,15,19,0,3,1663,200,279,197,31,170,4,3
1633,15,19,0,1,1663,200,279,197,31,157,5,2
164,15,19,0,2,1663,200,279,197,31,251.5,6,1
1691,15,21,1,2,2367,246,191,68,187,194,1,6
1701,15,21,1,4,2367,246,191,68,187,359.12,2,5
1711,15,21,1,1,2367,246,191,68,187,150.2,3,4
1721,15,21,1,2,2367,246,191,68,187,398.9,4,3
1735,15,21,1,1,2367,246,191,68,187,199.1,5,2
1741,15,21,1,2,2367,246,191,68,187,321.6,6,1
2002,15,24,1,2,13261,142,130,77,95,304.02,1,18
2011,15,24,1,1,13261,142,130,77,95,241.16,2,17
2021,15,24,1,4,13261,142,130,77,95,245.9,3,16
203,15,24,1,3,13261,142,130,77,95,287.9,4,15
2041,15,24,1,4,13261,142,130,77,95,446.4,5,14
2051,15,24,1,3,13261,142,130,77,95,400,6,13
2061,15,24,1,4,13261,142,130,77,95,472.1,7,12
2071,15,24,1,1,13261,142,130,77,95,370,8,11
208,15,24,1,2,13261,142,130,77,95,599,9,10
209,15,24,1,1,13261,142,130,77,95,6424.9,10,9
210,15,24,1,3,13261,142,130,77,95,152.1,11,8
211,15,24,1,4,13261,142,130,77,95,338.2,12,7
212,15,24,1,3,13261,142,130,77,95,3.9,13,6
2132,15,24,1,2,13261,142,130,77,95,12.3,14,5
2142,15,24,1,4,13261,142,130,77,95,190.2,15,4
2152,15,24,1,2,13261,142,130,77,95,505,16,3
2162,15,24,1,1,13261,142,130,77,95,505.1,17,2
2171,15,24,1,2,13261,142,130,77,95,173.3,18,1
222,15,26,0,1,1628.7,200,267,154,30,128,1,6
223,15,26,0,2,1628.7,200,267,154,30,193.9,2,5
224,15,26,0,4,1628.7,200,267,154,30,303.98,3,4
225,15,26,0,3,1628.7,200,267,154,30,187,4,3
226,15,26,0,2,1628.7,200,267,154,30,252.9,5,2
2271,15,26,0,1,1628.7,200,267,154,30,87.3,6,1
2342,15,28,0,1,1648.2,237,274,216,26,152.98,1,6
2352,15,28,0,2,1648.2,237,274,216,26,262.09,2,5
2361,15,28,0,1,1648.2,237,274,216,26,228.98,3,4
2371,15,28,0,2,1648.2,237,274,216,26,173.07,4,3
2381,15,28,0,4,1648.2,237,274,216,26,205,5,2
239,15,28,0,1,1648.2,237,274,216,26,181.4,6,1
281,15,36,1,1,1623.8,289,260,33,186,173.9,1,6
282,15,36,1,2,1623.8,289,260,33,186,257.09,2,5
283,15,36,1,3,1623.8,289,260,33,186,148.99,3,4
2841,15,36,1,4,1623.8,289,260,33,186,225.87,4,3
2851,15,36,1,2,1623.8,289,260,33,186,201,5,2
2861,15,36,1,1,1623.8,289,260,33,186,307.1,6,1
3221,15,42,1,1,8586.9,279,294,269,189,155.92,1,22
3231,15,42,1,2,8586.9,279,294,269,189,352.13,2,21
324,15,42,1,1,8586.9,279,294,269,189,171.01,3,20
325,15,42,1,4,8586.9,279,294,269,189,211.09,4,19
326,15,42,1,3,8586.9,279,294,269,189,6,5,18
327,15,42,1,4,8586.9,279,294,269,189,536.9,6,17
3281,15,42,1,2,8586.9,279,294,269,189,318.1,7,16
3291,15,42,1,1,8586.9,279,294,269,189,234.9,8,15
3302,15,42,1,2,8586.9,279,294,269,189,551,9,14
3311,15,42,1,1,8586.9,279,294,269,189,701.1,10,13
3321,15,42,1,3,8586.9,279,294,269,189,234.1,11,12
3331,15,42,1,4,8586.9,279,294,269,189,233.1,12,11
3341,15,42,1,2,8586.9,279,294,269,189,563.8,13,10
3351,15,42,1,1,8586.9,279,294,269,189,364.2,14,9
3361,15,42,1,3,8586.9,279,294,269,189,166,15,8
3371,15,42,1,4,8586.9,279,294,269,189,461.2,16,7
3381,15,42,1,3,8586.9,279,294,269,189,11,17,6
3391,15,42,1,1,8586.9,279,294,269,189,363.2,18,5
340,15,42,1,2,8586.9,279,294,269,189,488,19,4
3411,15,42,1,4,8586.9,279,294,269,189,441.2,20,3
342,15,42,1,3,8586.9,279,294,269,189,13.1,21,2
343,15,42,1,1,8586.9,279,294,269,189,65.3,22,1
3511,15,44,1,1,2397,271,236,58,167,293.11,1,7
352,15,44,1,2,2397,271,236,58,167,170.14,2,6
353,15,44,1,4,2397,271,236,58,167,257.08,3,5
354,15,44,1,3,2397,271,236,58,167,283.93,4,4
355,15,44,1,2,2397,271,236,58,167,181,5,3
3561,15,44,1,1,2397,271,236,58,167,427.9,6,2
3571,15,44,1,4,2397,271,236,58,167,489.1,7,1
3741,15,46,0,1,2081.9,252,279,217,84,167.05,1,7
3751,15,46,0,2,2081.9,252,279,217,84,305.03,2,6
376,15,46,0,1,2081.9,252,279,217,84,360.19,3,5
377,15,46,0,2,2081.9,252,279,217,84,199.8,4,4
3781,15,46,0,4,2081.9,252,279,217,84,183.9,5,3
3791,15,46,0,3,2081.9,252,279,217,84,186.9,6,2
3801,15,46,0,2,2081.9,252,279,217,84,337,7,1
3881,15,48,0,2,1329.3,203,291,174,50,160.77,1,6
3891,15,48,0,1,1329.3,203,291,174,50,159.98,2,5
390,15,48,0,4,1329.3,203,291,174,50,192.87,3,4
3911,15,48,0,3,1329.3,203,291,174,50,190.05,4,3
392,15,48,0,1,1329.3,203,291,174,50,148.8,5,2
393,15,48,0,2,1329.3,203,291,174,50,43.2,6,1
4011,15,50,0,1,1532.8,250,281,171,62,169.89,1,6
402,15,50,0,2,1532.8,250,281,171,62,216.02,2,5
403,15,50,0,1,1532.8,250,281,171,62,250.03,3,4
404,15,50,0,3,1532.8,250,281,171,62,188.04,4,3
405,15,50,0,4,1532.8,250,281,171,62,284.2,5,2
406,15,50,0,2,1532.8,250,281,171,62,145,6,1
407,15,51,1,1,1622.9,205,150,38,145,198.01,1,7
408,15,51,1,2,1622.9,205,150,38,145,182.17,2,6
4091,15,51,1,1,1622.9,205,150,38,145,134.13,3,5
4101,15,51,1,3,1622.9,205,150,38,145,184.01,4,4
4111,15,51,1,4,1622.9,205,150,38,145,195.9,5,3
4121,15,51,1,1,1622.9,205,150,38,145,193.1,6,2
4131,15,51,1,2,1622.9,205,150,38,145,169,7,1
4381,15,56,0,1,1998.3,260,286,137,55,164.06,1,8
4391,15,56,0,2,1998.3,260,286,137,55,189.04,2,7
4401,15,56,0,1,1998.3,260,286,137,55,156.03,3,6
4411,15,56,0,3,1998.3,260,286,137,55,161.12,4,5
442,15,56,0,4,1998.3,260,286,137,55,239.9,5,4
443,15,56,0,2,1998.3,260,286,137,55,212.1,6,3
4441,15,56,0,1,1998.3,260,286,137,55,196.2,7,2
4451,15,56,0,2,1998.3,260,286,137,55,215.1,8,1
467,15,61,0,1,3472.6,267,282,250,50,233.91,1,11
468,15,61,0,2,3472.6,267,282,250,50,172.06,2,10
469,15,61,0,4,3472.6,267,282,250,50,249.26,3,9
470,15,61,0,3,3472.6,267,282,250,50,172.97,4,8
4711,15,61,0,1,3472.6,267,282,250,50,166.9,5,7
4721,15,61,0,2,3472.6,267,282,250,50,489.9,6,6
4731,15,61,0,4,3472.6,267,282,250,50,399.1,7,5
4741,15,61,0,3,3472.6,267,282,250,50,296,8,4
475,15,61,0,4,3472.6,267,282,250,50,360.9,9,3
476,15,61,0,2,3472.6,267,282,250,50,425,10,2
477,15,61,0,1,3472.6,267,282,250,50,72.8,11,1
488,15,63,1,1,1718.7,290,273,117,179,183.84,1,6
489,15,63,1,2,1718.7,290,273,117,179,230.89,2,5
490,15,63,1,3,1718.7,290,273,117,179,187.18,3,4
491,15,63,1,4,1718.7,290,273,117,179,244,4,3
492,15,63,1,2,1718.7,290,273,117,179,203.8,5,2
493,15,63,1,1,1718.7,290,273,117,179,324.7,6,1
494,15,64,1,1,2329.9,297,260,82,254,33.65,1,7
4951,15,64,1,2,2329.9,297,260,82,254,247.18,2,6
496,15,64,1,4,2329.9,297,260,82,254,432.05,3,5
4971,15,64,1,3,2329.9,297,260,82,254,169.1,4,4
4981,15,64,1,2,2329.9,297,260,82,254,354.9,5,3
4991,15,64,1,1,2329.9,297,260,82,254,264.1,6,2
5001,15,64,1,3,2329.9,297,260,82,254,286.9,7,1
5351,15,69,0,3,3966.2,250,280,212,49,187.87,1,8
5361,15,69,0,1,3966.2,250,280,212,49,191.07,2,7
5371,15,69,0,2,3966.2,250,280,212,49,245.95,3,6
5381,15,69,0,1,3966.2,250,280,212,49,415,4,5
5391,15,69,0,2,3966.2,250,280,212,49,189.1,5,4
5401,15,69,0,4,3966.2,250,280,212,49,246.9,6,3
5411,15,69,0,3,3966.2,250,280,212,49,544,7,2
5421,15,69,0,2,3966.2,250,280,212,49,1400.3,8,1
5561,15,72,0,1,2000.4,260,295,240,61,161.91,1,5
5571,15,72,0,2,2000.4,260,295,240,61,242.37,2,4
5581,15,72,0,4,2000.4,260,295,240,61,349.8,3,3
5591,15,72,0,2,2000.4,260,295,240,61,368.3,4,2
5601,15,72,0,1,2000.4,260,295,240,61,250.1,5,1
622,15,80,1,2,6170.8,240,280,209,24,15.48,1,17
623,15,80,1,4,6170.8,240,280,209,24,191.73,2,16
624,15,80,1,3,6170.8,240,280,209,24,237.15,3,15
625,15,80,1,1,6170.8,240,280,209,24,293.1,4,14
626,15,80,1,3,6170.8,240,280,209,24,231.9,5,13
627,15,80,1,1,6170.8,240,280,209,24,276,6,12
6281,15,80,1,3,6170.8,240,280,209,24,507.1,7,11
6291,15,80,1,2,6170.8,240,280,209,24,524,8,10
6301,15,80,1,1,6170.8,240,280,209,24,262,9,9
6311,15,80,1,3,6170.8,240,280,209,24,157.1,10,8
6321,15,80,1,4,6170.8,240,280,209,24,350.8,11,7
6331,15,80,1,2,6170.8,240,280,209,24,272,12,6
6341,15,80,1,1,6170.8,240,280,209,24,312.2,13,5
635,15,80,1,2,6170.8,240,280,209,24,329,14,4
636,15,80,1,3,6170.8,240,280,209,24,364,15,3
637,15,80,1,1,6170.8,240,280,209,24,200,16,2
638,15,80,1,3,6170.8,240,280,209,24,99.3,17,1
668,15,85,0,1,5852.5,278,256,69,250,183.87,1,13
669,15,85,0,2,5852.5,278,256,69,250,408.02,2,12
670,15,85,0,4,5852.5,278,256,69,250,384.04,3,11
671,15,85,0,2,5852.5,278,256,69,250,325,4,10
672,15,85,0,1,5852.5,278,256,69,250,258.1,5,9
6731,15,85,0,3,5852.5,278,256,69,250,324.9,6,8
6741,15,85,0,4,5852.5,278,256,69,250,447.9,7,7
6751,15,85,0,2,5852.5,278,256,69,250,479,8,6
6761,15,85,0,4,5852.5,278,256,69,250,313.2,9,5
6771,15,85,0,1,5852.5,278,256,69,250,652,10,4
678,15,85,0,2,5852.5,278,256,69,250,584.1,11,3
679,15,85,0,1,5852.5,278,256,69,250,537.2,12,2
680,15,85,0,2,5852.5,278,256,69,250,344.3,13,1
6881,15,87,0,2,2699.2,255,245,33,240,490.53,1,7
6891,15,87,0,1,2699.2,255,245,33,240,12.12,2,6
6901,15,87,0,3,2699.2,255,245,33,240,183.1,3,5
691,15,87,0,4,2699.2,255,245,33,240,221.8,4,4
692,15,87,0,2,2699.2,255,245,33,240,358,5,3
693,15,87,0,1,2699.2,255,245,33,240,352.8,6,2
694,15,87,0,2,2699.2,255,245,33,240,440,7,1
758,15,93,0,1,2781.5,173,227,160,41,175.85,1,9
759,15,93,0,2,2781.5,173,227,160,41,239.08,2,8
760,15,93,0,3,2781.5,173,227,160,41,176.08,3,7
761,15,93,0,4,2781.5,173,227,160,41,248.94,4,6
762,15,93,0,3,2781.5,173,227,160,41,262,5,5
7631,15,93,0,1,2781.5,173,227,160,41,455.1,6,4
7641,15,93,0,2,2781.5,173,227,160,41,412,7,3
7651,15,93,0,1,2781.5,173,227,160,41,8.9,8,2
7661,15,93,0,2,2781.5,173,227,160,41,57.9,9,1
828,15,101,0,1,3856.6,300,280,89,250,209,1,11
829,15,101,0,2,3856.6,300,280,89,250,186.04,2,10
8301,15,101,0,4,3856.6,300,280,89,250,277.01,3,9
8311,15,101,0,2,3856.6,300,280,89,250,389.2,4,8
8321,15,101,0,1,3856.6,300,280,89,250,207.1,5,7
8331,15,101,0,3,3856.6,300,280,89,250,169.1,6,6
8341,15,101,0,4,3856.6,300,280,89,250,226,7,5
8351,15,101,0,3,3856.6,300,280,89,250,316.1,8,4
836,15,101,0,4,3856.6,300,280,89,250,221.9,9,3
837,15,101,0,1,3856.6,300,280,89,250,199.1,10,2
838,15,101,0,2,3856.6,300,280,89,250,471.7,11,1
839,15,102,1,1,1915.6,185,200,180,40,300.97,1,7
840,15,102,1,2,1915.6,185,200,180,40,238.06,2,6
841,15,102,1,4,1915.6,185,200,180,40,217.86,3,5
842,15,102,1,3,1915.6,185,200,180,40,253.1,4,4
843,15,102,1,1,1915.6,185,200,180,40,157.9,5,3
844,15,102,1,2,1915.6,185,200,180,40,230.1,6,2
845,15,102,1,4,1915.6,185,200,180,40,6.9,7,1
8561,15,104,1,1,8469.5,270,250,132,199,215.09,1,19
8571,15,104,1,2,8469.5,270,250,132,199,192.08,2,18
8581,15,104,1,3,8469.5,270,250,132,199,237.11,3,17
8591,15,104,1,4,8469.5,270,250,132,199,467.19,4,16
860,15,104,1,1,8469.5,270,250,132,199,173.8,5,15
861,15,104,1,4,8469.5,270,250,132,199,1337.8,6,14
862,15,104,1,3,8469.5,270,250,132,199,369,7,13
863,15,104,1,4,8469.5,270,250,132,199,260.6,8,12
864,15,104,1,2,8469.5,270,250,132,199,382.1,9,11
865,15,104,1,1,8469.5,270,250,132,199,345.9,10,10
866,15,104,1,3,8469.5,270,250,132,199,231.8,11,9
867,15,104,1,4,8469.5,270,250,132,199,208.9,12,8
868,15,104,1,2,8469.5,270,250,132,199,977.2,13,7
869,15,104,1,1,8469.5,270,250,132,199,117,14,6
870,15,104,1,2,8469.5,270,250,132,199,508.1,15,5
871,15,104,1,4,8469.5,270,250,132,199,170.1,16,4
872,15,104,1,3,8469.5,270,250,132,199,428.4,17,3
873,15,104,1,4,8469.5,270,250,132,199,154.9,18,2
874,15,104,1,1,8469.5,270,250,132,199,295.7,19,1
8951,15,106,1,1,1900.2,235,200,50,155,200,1,6
8961,15,106,1,2,1900.2,235,200,50,155,381.11,2,5
8971,15,106,1,1,1900.2,235,200,50,155,150.23,3,4
898,15,106,1,3,1900.2,235,200,50,155,241.85,4,3
899,15,106,1,4,1900.2,235,200,50,155,255.3,5,2
900,15,106,1,1,1900.2,235,200,50,155,355.4,6,1
909,15,108,1,1,2686.5,247,220,50,150,207.93,1,7
910,15,108,1,2,2686.5,247,220,50,150,222.16,2,6
911,15,108,1,4,2686.5,247,220,50,150,316.05,3,5
912,15,108,1,2,2686.5,247,220,50,150,242.1,4,4
