V1,subj,rt,choice,upleftval,uprightval,downleftval,downrightval,roi,fixdur,fixnum,revfixnum,trial
12142,114,1075,0,7,8,3,7,1,341,2,2,35
12143,114,1075,0,7,8,3,7,2,62,3,1,35
12349,114,1625,1,9,3,9,4,2,548,1,2,36
12350,114,1625,1,9,3,9,4,1,141,2,1,36
12388,114,1005,0,8,9,7,4,2,331,1,3,37
12389,114,1005,0,8,9,7,4,1,161,2,2,37
12390,114,1005,0,8,9,7,4,2,115,3,1,37
12833,114,2119,0,3,7,3,6,2,150,1,3,38
12834,114,2119,0,3,7,3,6,1,407,2,2,38
12835,114,2119,0,3,7,3,6,2,723,3,1,38
12885,114,1069,1,7,2,6,3,2,314,1,2,39
12886,114,1069,1,7,2,6,3,1,469,2,1,39
13044,114,876,0,6,9,9,4,2,230,1,2,40
13045,114,876,0,6,9,9,4,1,341,2,1,40
13116,114,1254,1,9,6,9,3,2,387,1,3,41
13117,114,1254,1,9,6,9,3,1,337,2,2,41
13118,114,1254,1,9,6,9,3,2,157,3,1,41
13215,114,910,0,2,9,7,4,2,270,1,3,42
13216,114,910,0,2,9,7,4,1,211,2,2,42
13217,114,910,0,2,9,7,4,2,83,3,1,42
13463,114,2379,1,9,9,4,8,2,326,1,5,43
13464,114,2379,1,9,9,4,8,1,630,2,4,43
13465,114,2379,1,9,9,4,8,2,250,3,3,43
13466,114,2379,1,9,9,4,8,1,158,4,2,43
13467,114,2379,1,9,9,4,8,2,287,5,1,43
13592,114,953,0,3,8,4,7,2,206,1,2,44
13593,114,953,0,3,8,4,7,1,374,2,1,44
13682,114,4228,1,3,3,7,4,2,351,1,6,45
13683,114,4228,1,3,3,7,4,1,486,2,5,45
13684,114,4228,1,3,3,7,4,2,633,3,4,45
13685,114,4228,1,3,3,7,4,1,541,4,3,45
13686,114,4228,1,3,3,7,4,2,1223,5,2,45
13687,114,4228,1,3,3,7,4,1,133,6,1,45
13879,114,980,0,3,9,4,9,2,220,1,3,46
13880,114,980,0,3,9,4,9,1,383,2,2,46
13881,114,980,0,3,9,4,9,2,19,3,1,46
14041,114,883,0,1,9,7,2,2,154,1,3,47
14042,114,883,0,1,9,7,2,1,238,2,2,47
14043,114,883,0,1,9,7,2,2,28,3,1,47
14087,114,7637,1,1,1,2,7,2,225,1,7,48
14088,114,7637,1,1,1,2,7,1,346,2,6,48
14089,114,7637,1,1,1,2,7,2,459,3,5,48
14090,114,7637,1,1,1,2,7,1,478,4,4,48
14091,114,7637,1,1,1,2,7,2,2356,5,3,48
14092,114,7637,1,1,1,2,7,1,1213,6,2,48
14093,114,7637,1,1,1,2,7,2,1218,7,1,48
14229,114,1673,0,4,8,4,7,1,178,1,3,49
14230,114,1673,0,4,8,4,7,2,629,2,2,49
14231,114,1673,0,4,8,4,7,1,13,3,1,49
14393,114,1413,1,9,9,2,8,2,762,1,2,50
14394,114,1413,1,9,9,2,8,1,350,2,1,50
14497,114,1194,0,6,9,2,9,2,284,1,3,51
14498,114,1194,0,6,9,2,9,1,420,2,2,51
14499,114,1194,0,6,9,2,9,2,102,3,1,51
14531,114,1450,0,3,9,8,2,2,281,1,3,52
14532,114,1450,0,3,9,8,2,1,422,2,2,52
14533,114,1450,0,3,9,8,2,2,72,3,1,52
14720,114,1122,0,2,3,2,7,2,250,1,3,53
14721,114,1122,0,2,3,2,7,1,358,2,2,53
14722,114,1122,0,2,3,2,7,2,172,3,1,53
14943,114,1114,1,9,3,7,2,2,123,1,3,54
14944,114,1114,1,9,3,7,2,1,327,2,2,54
14945,114,1114,1,9,3,7,2,2,121,3,1,54
15048,114,1745,0,1,3,7,4,2,411,1,3,55
15049,114,1745,0,1,3,7,4,1,391,2,2,55
15050,114,1745,0,1,3,7,4,2,460,3,1,55
15217,114,1471,1,3,1,4,7,2,148,1,3,56
15218,114,1471,1,3,1,4,7,1,353,2,2,56
15219,114,1471,1,3,1,4,7,2,368,3,1,56
15352,114,2581,0,5,6,4,8,2,165,1,5,57
15353,114,2581,0,5,6,4,8,1,467,2,4,57
15354,114,2581,0,5,6,4,8,2,507,3,3,57
15355,114,2581,0,5,6,4,8,1,211,4,2,57
15356,114,2581,0,5,6,4,8,2,323,5,1,57
15416,114,1029,0,3,3,2,7,2,367,1,3,58
15417,114,1029,0,3,3,2,7,1,133,2,2,58
15418,114,1029,0,3,3,2,7,2,162,3,1,58
15513,114,1184,0,2,7,3,6,2,252,1,3,59
15514,114,1184,0,2,7,3,6,1,287,2,2,59
15515,114,1184,0,2,7,3,6,2,283,3,1,59
15685,114,1199,1,9,8,9,3,2,481,1,2,60
15686,114,1199,1,9,8,9,3,1,373,2,1,60
15865,114,5164,1,7,4,3,6,2,317,1,6,61
15866,114,5164,1,7,4,3,6,1,699,2,5,61
15867,114,5164,1,7,4,3,6,2,1032,3,4,61
15868,114,5164,1,7,4,3,6,1,953,4,3,61
15869,114,5164,1,7,4,3,6,2,539,5,2,61
15870,114,5164,1,7,4,3,6,1,354,6,1,61
16018,114,1073,1,8,3,7,2,2,179,1,3,62
16019,114,1073,1,8,3,7,2,1,410,2,2,62
16020,114,1073,1,8,3,7,2,2,143,3,1,62
16289,114,3584,0,7,8,6,3,2,213,1,6,63
16290,114,3584,0,7,8,6,3,1,452,2,5,63
16291,114,3584,0,7,8,6,3,2,460,3,4,63
16292,114,3584,0,7,8,6,3,1,877,4,3,63
16293,114,3584,0,7,8,6,3,2,515,5,2,63
16294,114,3584,0,7,8,6,3,1,151,6,1,63
16346,114,1237,0,5,8,8,2,2,263,1,3,64
16347,114,1237,0,5,8,8,2,1,357,2,2,64
16348,114,1237,0,5,8,8,2,2,85,3,1,64
16769,114,1191,0,6,8,2,7,2,332,1,3,65
16770,114,1191,0,6,8,2,7,1,281,2,2,65
16771,114,1191,0,6,8,2,7,2,184,3,1,65
16837,114,2712,0,7,5,3,8,2,153,1,5,66
16838,114,2712,0,7,5,3,8,1,425,2,4,66
16839,114,2712,0,7,5,3,8,2,774,3,3,66
16840,114,2712,0,7,5,3,8,1,534,4,2,66
16841,114,2712,0,7,5,3,8,2,7,5,1,66
16906,114,1145,0,2,8,2,7,2,182,1,3,67
16907,114,1145,0,2,8,2,7,1,386,2,2,67
16908,114,1145,0,2,8,2,7,2,112,3,1,67
16958,114,1392,0,3,3,2,8,2,333,1,3,68
16959,114,1392,0,3,3,2,8,1,347,2,2,68
16960,114,1392,0,3,3,2,8,2,334,3,1,68
17017,114,4077,0,1,2,9,3,2,281,1,5,69
17018,114,4077,0,1,2,9,3,1,309,2,4,69
17019,114,4077,0,1,2,9,3,2,389,3,3,69
17020,114,4077,0,1,2,9,3,1,391,4,2,69
17021,114,4077,0,1,2,9,3,2,126,5,1,69
17143,114,2250,0,8,9,7,2,4,119,1,5,70
17144,114,2250,0,8,9,7,2,3,83,2,4,70
17145,114,2250,0,8,9,7,2,2,179,3,3,70
17146,114,2250,0,8,9,7,2,1,368,4,2,70
17147,114,2250,0,8,9,7,2,2,23,5,1,70
17352,114,1076,1,8,5,9,2,2,222,1,3,71
17353,114,1076,1,8,5,9,2,1,224,2,2,71
17354,114,1076,1,8,5,9,2,2,279,3,1,71
17426,114,1188,1,7,2,6,2,2,307,1,2,72
17427,114,1188,1,7,2,6,2,1,582,2,1,72
17582,114,3060,1,4,6,4,6,2,302,1,4,73
17583,114,3060,1,4,6,4,6,1,688,2,3,73
17584,114,3060,1,4,6,4,6,2,407,3,2,73
17585,114,3060,1,4,6,4,6,1,1174,4,1,73
17883,114,1243,0,3,6,4,9,2,251,1,3,74
17884,114,1243,0,3,6,4,9,1,428,2,2,74
17885,114,1243,0,3,6,4,9,2,182,3,1,74
18141,114,1305,0,3,9,2,9,2,274,1,3,75
18142,114,1305,0,3,9,2,9,1,312,2,2,75
18143,114,1305,0,3,9,2,9,2,302,3,1,75
18434,114,3086,0,8,8,3,7,2,327,1,5,76
18435,114,3086,0,8,8,3,7,1,337,2,4,76
18436,114,3086,0,8,8,3,7,2,838,3,3,76
18437,114,3086,0,8,8,3,7,1,380,4,2,76
18438,114,3086,0,8,8,3,7,2,294,5,1,76
18982,114,1140,1,8,2,3,7,2,361,1,2,77
18983,114,1140,1,8,2,3,7,1,467,2,1,77
19038,114,3036,0,2,6,2,8,1,462,1,3,78
19039,114,3036,0,2,6,2,8,2,205,2,2,78
19040,114,3036,0,2,6,2,8,1,217,3,1,78
19176,114,1588,1,8,6,4,8,2,278,1,4,79
19177,114,1588,1,8,6,4,8,1,237,2,3,79
19178,114,1588,1,8,6,4,8,2,386,3,2,79
19179,114,1588,1,8,6,4,8,1,221,4,1,79
19236,114,2434,1,6,1,7,3,2,299,1,4,80
19237,114,2434,1,6,1,7,3,1,889,2,3,80
19238,114,2434,1,6,1,7,3,3,21,3,2,80
19239,114,2434,1,6,1,7,3,2,490,4,1,80
19504,114,1426,0,9,9,6,2,2,234,1,3,81
19505,114,1426,0,9,9,6,2,1,346,2,2,81
19506,114,1426,0,9,9,6,2,2,257,3,1,81
19597,114,7695,0,5,3,2,8,1,739,1,6,82
19598,114,7695,0,5,3,2,8,2,367,2,5,82
19599,114,7695,0,5,3,2,8,1,513,3,4,82
19600,114,7695,0,5,3,2,8,2,642,4,3,82
19601,114,7695,0,5,3,2,8,1,478,5,2,82
19602,114,7695,0,5,3,2,8,2,235,6,1,82
19703,114,2561,0,8,9,3,9,2,207,1,5,83
19704,114,2561,0,8,9,3,9,1,513,2,4,83
19705,114,2561,0,8,9,3,9,2,344,3,3,83
19706,114,2561,0,8,9,3,9,1,669,4,2,83
19707,114,2561,0,8,9,3,9,2,286,5,1,83
19743,114,2348,1,9,8,4,7,2,257,1,4,84
19744,114,2348,1,9,8,4,7,1,413,2,3,84
19745,114,2348,1,9,8,4,7,2,407,3,2,84
19746,114,2348,1,9,8,4,7,1,754,4,1,84
19981,114,1514,1,9,9,9,4,1,375,1,2,85
19982,114,1514,1,9,9,9,4,2,322,2,1,85
20153,114,3538,0,9,9,4,7,2,210,1,7,86
20154,114,3538,0,9,9,4,7,1,448,2,6,86
20155,114,3538,0,9,9,4,7,2,544,3,5,86
20156,114,3538,0,9,9,4,7,1,514,4,4,86
20157,114,3538,0,9,9,4,7,2,364,5,3,86
20158,114,3538,0,9,9,4,7,1,147,6,2,86
20159,114,3538,0,9,9,4,7,2,124,7,1,86
20210,114,1234,1,3,2,8,4,2,283,1,3,87
20211,114,1234,1,3,2,8,4,1,442,2,2,87
20212,114,1234,1,3,2,8,4,2,164,3,1,87
20268,114,1303,1,8,6,4,7,2,383,1,3,88
20269,114,1303,1,8,6,4,7,1,409,2,2,88
20270,114,1303,1,8,6,4,7,2,325,3,1,88
20370,114,1375,0,2,2,7,3,1,382,1,2,89
20371,114,1375,0,2,2,7,3,2,433,2,1,89
20560,114,1385,0,3,6,3,7,1,518,1,2,90
20561,114,1385,0,3,6,3,7,2,559,2,1,90
20683,114,1552,1,6,3,6,4,2,364,1,3,91
20684,114,1552,1,6,3,6,4,1,454,2,2,91
20685,114,1552,1,6,3,6,4,2,260,3,1,91
20730,114,1798,1,3,1,2,7,2,266,1,4,92
20731,114,1798,1,3,1,2,7,1,286,2,3,92
20732,114,1798,1,3,1,2,7,2,346,3,2,92
20733,114,1798,1,3,1,2,7,1,212,4,1,92
20978,114,1973,0,1,5,2,8,1,312,1,3,93
20979,114,1973,0,1,5,2,8,2,481,2,2,93
20980,114,1973,0,1,5,2,8,1,470,3,1,93
21010,114,3538,1,8,5,9,2,1,1240,1,3,94
21011,114,3538,1,8,5,9,2,2,879,2,2,94
21012,114,3538,1,8,5,9,2,1,292,3,1,94
21118,114,1107,1,9,6,4,8,2,235,1,2,95
21119,114,1107,1,9,6,4,8,1,554,2,1,95
164,116,7711,0,7,6,3,6,1,589,1,8,1
165,116,7711,0,7,6,3,6,2,694,2,7,1
166,116,7711,0,7,6,3,6,1,495,3,6,1
167,116,7711,0,7,6,3,6,3,695,4,5,1
168,116,7711,0,7,6,3,6,2,1165,5,4,1
169,116,7711,0,7,6,3,6,4,1000,6,3,1
170,116,7711,0,7,6,3,6,3,1011,7,2,1
171,116,7711,0,7,6,3,6,2,25,8,1,1
293,116,5591,0,6,5,4,6,1,587,1,5,2
294,116,5591,0,6,5,4,6,2,592,2,4,2
295,116,5591,0,6,5,4,6,3,2193,3,3,2
296,116,5591,0,6,5,4,6,4,523,4,2,2
297,116,5591,0,6,5,4,6,2,922,5,1,2
386,116,8137,1,9,6,9,5,1,997,1,8,3
387,116,8137,1,9,6,9,5,2,1038,2,7,3
388,116,8137,1,9,6,9,5,1,373,3,6,3
389,116,8137,1,9,6,9,5,3,1702,4,5,3
390,116,8137,1,9,6,9,5,1,986,5,4,3
391,116,8137,1,9,6,9,5,2,963,6,3,3
392,116,8137,1,9,6,9,5,4,537,7,2,3
393,116,8137,1,9,6,9,5,1,395,8,1,3
449,116,7616,1,8,7,7,2,1,844,1,5,4
450,116,7616,1,8,7,7,2,2,1366,2,4,4
451,116,7616,1,8,7,7,2,4,1758,3,3,4
452,116,7616,1,8,7,7,2,3,2124,4,2,4
453,116,7616,1,8,7,7,2,1,502,5,1,4
572,116,5750,1,8,4,8,4,1,1154,1,6,5
573,116,5750,1,8,4,8,4,2,759,2,5,5
574,116,5750,1,8,4,8,4,4,923,3,4,5
575,116,5750,1,8,4,8,4,2,389,4,3,5
576,116,5750,1,8,4,8,4,1,491,5,2,5
577,116,5750,1,8,4,8,4,3,1139,6,1,5
667,116,8114,0,6,8,2,8,1,1375,1,5,6
668,116,8114,0,6,8,2,8,3,2430,2,4,6
669,116,8114,0,6,8,2,8,4,1020,3,3,6
670,116,8114,0,6,8,2,8,2,975,4,2,6
671,116,8114,0,6,8,2,8,4,1238,5,1,6
750,116,8383,1,7,1,2,8,1,398,1,9,7
751,116,8383,1,7,1,2,8,2,1386,2,8,7
752,116,8383,1,7,1,2,8,4,1988,3,7,7
753,116,8383,1,7,1,2,8,3,474,4,6,7
754,116,8383,1,7,1,2,8,4,516,5,5,7
755,116,8383,1,7,1,2,8,3,465,6,4,7
756,116,8383,1,7,1,2,8,4,352,7,3,7
757,116,8383,1,7,1,2,8,3,846,8,2,7
758,116,8383,1,7,1,2,8,1,587,9,1,7
883,116,5582,1,6,8,8,4,1,603,1,7,8
884,116,5582,1,6,8,8,4,2,494,2,6,8
885,116,5582,1,6,8,8,4,4,884,3,5,8
886,116,5582,1,6,8,8,4,3,1127,4,4,8
887,116,5582,1,6,8,8,4,1,479,5,3,8
888,116,5582,1,6,8,8,4,2,582,6,2,8
889,116,5582,1,6,8,8,4,1,337,7,1,8
961,116,7588,0,7,3,4,9,1,697,1,8,9
962,116,7588,0,7,3,4,9,2,354,2,7,9
963,116,7588,0,7,3,4,9,4,534,3,6,9
964,116,7588,0,7,3,4,9,3,714,4,5,9
965,116,7588,0,7,3,4,9,1,1494,5,4,9
966,116,7588,0,7,3,4,9,2,578,6,3,9
967,116,7588,0,7,3,4,9,1,1284,7,2,9
968,116,7588,0,7,3,4,9,4,460,8,1,9
1046,116,5645,0,1,4,9,2,1,415,1,6,10
1047,116,5645,0,1,4,9,2,2,579,2,5,10
1048,116,5645,0,1,4,9,2,4,1734,3,4,10
1049,116,5645,0,1,4,9,2,3,1047,4,3,10
1050,116,5645,0,1,4,9,2,4,218,5,2,10
1051,116,5645,0,1,4,9,2,2,390,6,1,10
1258,116,7795,1,7,8,7,4,1,563,1,9,11
1259,116,7795,1,7,8,7,4,2,449,2,8,11
1260,116,7795,1,7,8,7,4,4,1828,3,7,11
1261,116,7795,1,7,8,7,4,2,259,4,6,11
1262,116,7795,1,7,8,7,4,1,925,5,5,11
1263,116,7795,1,7,8,7,4,3,893,6,4,11
1264,116,7795,1,7,8,7,4,4,514,7,3,11
1265,116,7795,1,7,8,7,4,3,854,8,2,11
1266,116,7795,1,7,8,7,4,1,214,9,1,11
1453,116,9058,0,3,6,9,2,1,552,1,10,12
1454,116,9058,0,3,6,9,2,3,196,2,9,12
1455,116,9058,0,3,6,9,2,2,335,3,8,12
1456,116,9058,0,3,6,9,2,4,221,4,7,12
1457,116,9058,0,3,6,9,2,2,395,5,6,12
1458,116,9058,0,3,6,9,2,4,2580,6,5,12
1459,116,9058,0,3,6,9,2,2,627,7,4,12
1460,116,9058,0,3,6,9,2,1,950,8,3,12
1461,116,9058,0,3,6,9,2,3,285,9,2,12
1462,116,9058,0,3,6,9,2,2,1115,10,1,12
1541,116,7495,1,9,3,9,3,1,524,1,7,13
1542,116,7495,1,9,3,9,3,2,1228,2,6,13
1543,116,7495,1,9,3,9,3,4,2572,3,5,13
1544,116,7495,1,9,3,9,3,2,317,4,4,13
1545,116,7495,1,9,3,9,3,1,806,5,3,13
1546,116,7495,1,9,3,9,3,3,851,6,2,13
1547,116,7495,1,9,3,9,3,1,67,7,1,13
1604,116,5915,1,6,7,7,2,1,591,1,6,14
1605,116,5915,1,6,7,7,2,2,945,2,5,14
1606,116,5915,1,6,7,7,2,4,709,3,4,14
1607,116,5915,1,6,7,7,2,3,1442,4,3,14
1608,116,5915,1,6,7,7,2,4,799,5,2,14
1609,116,5915,1,6,7,7,2,1,491,6,1,14
1709,116,8027,0,1,4,7,2,1,527,1,9,15
1710,116,8027,0,1,4,7,2,2,747,2,8,15
1711,116,8027,0,1,4,7,2,3,773,3,7,15
1712,116,8027,0,1,4,7,2,1,859,4,6,15
1713,116,8027,0,1,4,7,2,3,589,5,5,15
1714,116,8027,0,1,4,7,2,2,937,6,4,15
1715,116,8027,0,1,4,7,2,1,1082,7,3,15
1716,116,8027,0,1,4,7,2,4,949,8,2,15
1717,116,8027,0,1,4,7,2,2,133,9,1,15
1772,116,9960,0,1,6,6,2,1,1755,1,10,16
1773,116,9960,0,1,6,6,2,2,791,2,9,16
1774,116,9960,0,1,6,6,2,4,775,3,8,16
1775,116,9960,0,1,6,6,2,3,1171,4,7,16
1776,116,9960,0,1,6,6,2,1,1152,5,6,16
1777,116,9960,0,1,6,6,2,3,183,6,5,16
1778,116,9960,0,1,6,6,2,1,1079,7,4,16
1779,116,9960,0,1,6,6,2,3,509,8,3,16
1780,116,9960,0,1,6,6,2,4,930,9,2,16
1781,116,9960,0,1,6,6,2,2,222,10,1,16
1825,116,6602,1,6,3,8,2,1,390,1,9,17
1826,116,6602,1,6,3,8,2,2,383,2,8,17
1827,116,6602,1,6,3,8,2,4,1375,3,7,17
1828,116,6602,1,6,3,8,2,2,228,4,6,17
1829,116,6602,1,6,3,8,2,1,425,5,5,17
1830,116,6602,1,6,3,8,2,3,721,6,4,17
1831,116,6602,1,6,3,8,2,4,1075,7,3,17
1832,116,6602,1,6,3,8,2,3,514,8,2,17
1833,116,6602,1,6,3,8,2,1,186,9,1,17
2069,116,6972,1,7,6,6,4,1,402,1,7,18
2070,116,6972,1,7,6,6,4,2,1076,2,6,18
2071,116,6972,1,7,6,6,4,1,386,3,5,18
2072,116,6972,1,7,6,6,4,3,1516,4,4,18
2073,116,6972,1,7,6,6,4,4,1584,5,3,18
2074,116,6972,1,7,6,6,4,2,289,6,2,18
2075,116,6972,1,7,6,6,4,1,442,7,1,18
2192,116,8475,1,3,3,9,3,1,363,1,8,19
2193,116,8475,1,3,3,9,3,2,744,2,7,19
2194,116,8475,1,3,3,9,3,1,347,3,6,19
2195,116,8475,1,3,3,9,3,3,561,4,5,19
2196,116,8475,1,3,3,9,3,2,1964,5,4,19
2197,116,8475,1,3,3,9,3,4,1889,6,3,19
2198,116,8475,1,3,3,9,3,3,350,7,2,19
2199,116,8475,1,3,3,9,3,1,303,8,1,19
2242,116,5238,0,6,7,2,7,1,624,1,7,20
2243,116,5238,0,6,7,2,7,2,655,2,6,20
2244,116,5238,0,6,7,2,7,1,295,3,5,20
2245,116,5238,0,6,7,2,7,3,729,4,4,20
2246,116,5238,0,6,7,2,7,4,1322,5,3,20
2247,116,5238,0,6,7,2,7,3,226,6,2,20
2248,116,5238,0,6,7,2,7,2,362,7,1,20
2552,116,6221,0,1,3,7,2,1,495,1,7,21
2553,116,6221,0,1,3,7,2,2,400,2,6,21
2554,116,6221,0,1,3,7,2,3,1511,3,5,21
2555,116,6221,0,1,3,7,2,1,398,4,4,21
2556,116,6221,0,1,3,7,2,2,512,5,3,21
2557,116,6221,0,1,3,7,2,4,1382,6,2,21
2558,116,6221,0,1,3,7,2,2,409,7,1,21
2695,116,7169,0,4,6,2,9,1,481,1,12,22
2696,116,7169,0,4,6,2,9,2,435,2,11,22
2697,116,7169,0,4,6,2,9,4,321,3,10,22
2698,116,7169,0,4,6,2,9,2,234,4,9,22
2699,116,7169,0,4,6,2,9,1,1247,5,8,22
2700,116,7169,0,4,6,2,9,2,382,6,7,22
2701,116,7169,0,4,6,2,9,4,592,7,6,22
2702,116,7169,0,4,6,2,9,3,236,8,5,22
2703,116,7169,0,4,6,2,9,1,425,9,4,22
2704,116,7169,0,4,6,2,9,2,590,10,3,22
2705,116,7169,0,4,6,2,9,4,674,11,2,22
2706,116,7169,0,4,6,2,9,3,139,12,1,22
2762,116,5335,1,6,6,6,4,1,1057,1,5,23
2763,116,5335,1,6,6,6,4,2,539,2,4,23
2764,116,5335,1,6,6,6,4,4,794,3,3,23
2765,116,5335,1,6,6,6,4,3,922,4,2,23
2766,116,5335,1,6,6,6,4,1,575,5,1,23
2859,116,7033,0,6,6,5,8,1,988,1,8,24
2860,116,7033,0,6,6,5,8,2,645,2,7,24
2861,116,7033,0,6,6,5,8,1,650,3,6,24
2862,116,7033,0,6,6,5,8,3,843,4,5,24
2863,116,7033,0,6,6,5,8,1,526,5,4,24
2864,116,7033,0,6,6,5,8,2,254,6,3,24
2865,116,7033,0,6,6,5,8,4,1133,7,2,24
2866,116,7033,0,6,6,5,8,2,150,8,1,24
3208,116,8821,0,5,1,2,7,1,620,1,8,25
3209,116,8821,0,5,1,2,7,2,2189,2,7,25
3210,116,8821,0,5,1,2,7,4,1484,3,6,25
3211,116,8821,0,5,1,2,7,3,175,4,5,25
3212,116,8821,0,5,1,2,7,1,717,5,4,25
