"","val_A1","val_B1","val_A2","val_B2","subj_idx","drift","rho","noise","nDT","bias","thetaGaze_A","thetaGaze_B","RT_PN","fixDur_A_sum","fixDur_sum"
"3101",33,125,288.0508,180,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-1.6997814864,533.6,946
"3102",269,200.5645,115,155,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,4.0427814864,667.91,3289
"3103",248,196,165.38,212,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,1.3427814864,183.97,589
"3104",96.2042,157,238,171,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,4.4037814864,1178.26,3650
"3105",37.6023,76,299,171,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-3.4267814864,1536.54,2673
"3106",225,145,88,157.0719,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,4.9147814864,1543.82,4161
"3107",237,148,107,196.6513,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-1.7717814864,644.1,1018
"3108",243,87,47,159.5854,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-3.4597814864,1035.82,2706
"3109",131,71,31,70.9055,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-1.5277814864,130.11,774
"3110",266,201,35,73.0301,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-1.5337814864,195.2,780
"3111",289,92.6492,46,183,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-2.4277814864,1139.8,1674
"3112",84.3892,167,232,142,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,3.3287814864,1054.39,2575
"3113",266,173,68.4697,119,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,1.1397814864,100.3,386
"3114",86,134.4648,268,151,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-2.0767814864,666.78,1323
"3115",32,132.4739,243,107,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-2.5487814864,1018.55,1795
"3116",265,210.4749,143,184,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,1.1457814864,392,392
"3117",216.5706,163,57,97,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-1.5227814864,303.8,769
"3118",241,163,100,188.2743,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-1.5847814864,220.9,831
"3119",46,150,286,131.0204,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-3.4387814864,1146.67,2685
"3120",30,62,128,77.3563,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-1.4387814864,267.84,685
"3121",47,101,179,97.2562,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-2.7797814864,1116.3,2026
"3122",60,147.1857,244,118,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-1.5747814864,490.32,821
"3123",278,73.5685,41,181,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-3.1247814864,1168.92,2371
"3124",257,181.5777,85,142,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-3.8777814864,1129.2,3124
"3125",90.4721,163,268,155,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,1.9527814864,264.09,1199
"3126",145.8271,190,238,189,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-1.3887814864,204.36,635
"3127",289,214,92,142.6763,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-1.9777814864,585.3,1224
"3128",35.5948,88,240,160,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-2.8277814864,1178.33,2074
"3129",148,204,298,216.7223,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-2.4017814864,887.91,1648
"3130",294,152,38.3472,89,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-1.3107814864,45.6000000000001,557
"3131",293,230,128,171.025,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-2.2457814864,347.05,1492
"3132",33.2771,97,274,122,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-2.8757814864,1191.6,2122
"3133",296.8188,169,110,231,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-1.0707814864,0,317
"3134",259,124,32.1509,123,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-4.6007814864,1856.64,3847
"3135",32,185,218.5599,86,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-1.7507814864,255.4,997
"3136",123.1652,158,276,229,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-2.4077814864,890.59,1654
"3137",252,163.2281,104,183,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-3.1877814864,1402.75,2434
"3138",227.2887,135,76,142,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-1.8217814864,689.7,1068
"3139",77.9836,135,287,210,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-1.6337814864,350.22,880
"3140",94,226,294,144.4379,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,3.7897814864,1443.19,3036
"3141",160,237,276.708,192,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-1.2837814864,277.68,530
"3142",162,198,281.0036,232,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-1.2657814864,0,512
"3143",35,147,265,70.1675,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-1.0577814864,293.99,304
"3144",189,130,66,102.1685,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-1.6107814864,556.96,857
"3145",227,144,67,112.6158,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,1.6387814864,660.9,885
"3146",58,140,204,100.5641,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,3.6507814864,1117.34,2897
"3147",238,104.8042,56,148,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-2.0147814864,815,1261
"3148",192,135.6034,73,111,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-2.2637814864,601.6,1510
"3149",72.4665,186,279,125,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-1.4167814864,318.7,663
"3150",219,117,77,174.1721,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,5.2997814864,2048.61,4546
"3151",160,86.9989,39,84,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-2.2297814864,636.1,1476
"3152",297,221,161,228.7713,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-1.8107814864,626.53,1057
"3153",113,176,242.5782,165,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-1.1197814864,214.98,366
"3154",278,187,148.9983,239,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-1.5097814864,275.9,756
"3155",177.1271,252,293,209,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-1.2657814864,369.37,512
"3156",208,77.6151,38,104,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-2.3347814864,397.9,1581
"3157",232,112,59.5354,180,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-1.3467814864,292.06,593
"3158",76.7358,121,162,107,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-2.2727814864,1204.6,1519
"3159",107.9837,143,295,239,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-2.3857814864,1096.24,1632
"3160",260,210,43,92.3709,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-1.4297814864,459.9,676
"3161",216.7874,127,58,117,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-1.8017814864,373.12,1048
"3162",36,117,246.6045,143,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-1.4617814864,200.04,708
"3163",255,182.346,85,146,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,1.8477814864,282.75,1094
"3164",50,111.5508,267,141,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-1.8267814864,598.28,1073
"3165",276,165.2795,68,129,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-1.6737814864,372.86,920
"3166",180.8331,99,59,128,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-2.7847814864,1148.7,2031
"3167",76,160.2041,245,130,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-2.6757814864,1105.27,1922
"3168",240,85,30.9468,99,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,4.7307814864,2144.72,3977
"3169",87,124,277.1856,210,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-1.9517814864,502.7,1198
"3170",47.2593,122,210,94,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,1.4167814864,187.71,663
"3171",170,205,262,217.4678,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-0.9277814864,0,174
"3172",51,207,286.1269,84,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-0.9677814864,0,214
"3173",256,142.2412,48,149,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-1.4837814864,279.7,730
"3174",224,173.8065,120,167,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,1.8527814864,546.4,1099
"3175",103.3534,150,252,187,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,4.1277814864,1355.56,3374
"3176",295,146,31,100.9961,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,2.2077814864,965.86,1454
"3177",256,150,79.7064,179,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-2.7477814864,950.6,1994
"3178",205,86,35.9532,101,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,2.2757814864,426.4,1522
"3179",143,181,263.4748,212,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,1.6767814864,358.27,923
"3180",103,176,287.1928,173,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-2.6267814864,1210.6,1873
"3181",162,125,82,117.2733,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-2.3677814864,918.9,1614
"3182",45.981,89,284,109,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-3.1907814864,1412.7,2437
"3183",33.0417,114,257,80,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-1.1667814864,413,413
"3184",74,130.8935,252,143,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-1.5897814864,445.15,836
"3185",39,80.6942,158,100,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,6.1287814864,2545.93,5375
"3186",261,156,92.1644,172,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,2.1137814864,351.8,1360
"3187",234,164,92.8337,153,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-2.9337814864,953.4,2180
"3188",97,137.5998,254,203,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-2.3937814864,945.77,1640
"3189",140.4468,197,284,206,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-1.1137814864,114.2,360
"3190",80.4982,162,261,131,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-6.0197814864,1921.88,5266
"3191",273.8797,147,97,184,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-1.1247814864,118.56,371
"3192",47,90.2205,283,188,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-1.1477814864,0,394
"3193",272,221.9482,189,232,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-2.0157814864,682.8,1262
"3194",59.5619,119,170,120,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-1.0497814864,164.6,296
"3195",72,136,264,140.3555,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,3.4207814864,1347.7,2667
"3196",242,161,118,190.0531,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-1.1727814864,278.9,419
"3197",259,195.7833,141,193,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-2.1027814864,605.76,1349
"3198",238,139,86,179.7826,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-2.2987814864,664.48,1545
"3199",265,132,33.5172,123,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-1.2827814864,176.69,529
"3200",289,144,70,143.3388,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-1.1907814864,200.9,437
"3201",154,190,233,189.0146,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-1.5107814864,118.1,757
"3202",123,73.3212,35,77,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-1.5667814864,539.96,813
"3203",284,139.3325,47,102,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-1.1087814864,200.94,355
"3204",272,156,91,141.8237,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-1.6547814864,632.73,901
"3205",298,179,117.7073,181,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,1.4057814864,163.61,652
"3206",283,113,36,132.0805,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,1.6347814864,266.08,881
"3207",46,165,248,122.3349,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-1.6337814864,325.37,880
"3208",117.1301,150,240,201,18,0.244488627963333,0.403451018291667,0.7312365272,0.7537814864,0.5050718697,0.364557394276667,0.960324339266667,-4.4407814864,1508.25,3687
